payment_id,order_id,user_id,method,provider,status,amount,processing_time_ms,error_code,created_at
PAY000273,ORD000273,U02046,credit_card,paystream_v2,success,59.99,80,,2024-12-15 13:49:20
PAY000274,ORD000274,U00057,paypal,paystream_v2,success,26.60,96,,2024-12-15 09:55:09
PAY000275,ORD000275,U04548,credit_card,paystream_v2,success,38.68,109,,2024-12-15 12:16:31
PAY000276,ORD000276,U04063,credit_card,paystream_v2,success,37.59,147,,2024-12-15 14:43:22
PAY000277,ORD000277,U00692,google_pay,paystream_v2,success,28.56,136,,2024-12-15 04:59:39
PAY000278,ORD000278,U01264,credit_card,paystream_v2,success,37.05,110,,2024-12-15 22:57:02
PAY000279,ORD000279,U02768,credit_card,paystream_v2,success,16.25,80,,2024-12-15 11:04:29
PAY000280,ORD000280,U03952,google_pay,paystream_v2,success,52.29,125,,2024-12-15 11:54:27
PAY000281,ORD000281,U02350,credit_card,paystream_v2,success,33.61,155,,2024-12-15 11:47:31
PAY000282,ORD000282,U00705,credit_card,paystream_v2,timeout,48.56,135,GATEWAY_TIMEOUT,2024-12-15 11:30:20
PAY000283,ORD000283,U02505,credit_card,paystream_v2,success,27.99,93,,2024-12-15 14:58:42
PAY000284,ORD000284,U04493,credit_card,paystream_v2,success,49.21,153,,2024-12-15 14:57:32
PAY000285,ORD000285,U00877,apple_pay,paystream_v2,success,45.60,108,,2024-12-15 21:33:59
PAY000286,ORD000286,U01917,google_pay,paystream_v2,success,48.42,82,,2024-12-15 12:53:26
PAY000287,ORD000287,U00445,google_pay,paystream_v2,success,33.66,120,,2024-12-15 21:02:36
PAY000288,ORD000288,U02247,apple_pay,paystream_v2,success,26.29,140,,2024-12-15 12:56:23
PAY000289,ORD000289,U03898,apple_pay,paystream_v2,success,53.86,135,,2024-12-15 10:21:26
PAY000290,ORD000290,U00956,credit_card,paystream_v2,success,26.74,124,,2024-12-15 06:09:23
PAY000291,ORD000291,U03807,credit_card,paystream_v2,success,41.71,152,,2024-12-15 09:45:27
PAY000292,ORD000292,U02335,credit_card,paystream_v2,success,55.14,97,,2024-12-15 19:56:24
PAY000293,ORD000293,U03028,google_pay,paystream_v2,success,38.65,100,,2024-12-15 20:40:38
PAY000294,ORD000294,U03838,credit_card,paystream_v2,success,18.84,145,,2024-12-15 10:22:10
PAY000295,ORD000295,U00270,credit_card,paystream_v2,success,46.89,91,,2024-12-15 20:11:11
PAY000296,ORD000296,U04524,google_pay,paystream_v2,success,47.93,141,,2024-12-15 08:00:07
PAY000297,ORD000297,U02691,paypal,paystream_v2,success,41.39,110,,2024-12-15 01:31:24
PAY000298,ORD000298,U01052,credit_card,paystream_v2,success,42.27,130,,2024-12-15 14:27:15
PAY000299,ORD000299,U03799,google_pay,paystream_v2,success,15.76,140,,2024-12-15 18:14:51
PAY000300,ORD000300,U03976,credit_card,paystream_v2,failed,22.82,133,GATEWAY_TIMEOUT,2024-12-15 09:26:30
PAY000301,ORD000301,U03335,paypal,paystream_v2,success,35.46,124,,2024-12-15 19:10:49
PAY000302,ORD000302,U01704,credit_card,paystream_v2,success,15.08,129,,2024-12-15 00:45:02
PAY000303,ORD000303,U01521,apple_pay,paystream_v2,success,24.15,129,,2024-12-15 08:49:33
PAY000304,ORD000304,U04193,paypal,paystream_v2,success,53.92,84,,2024-12-15 10:50:20
PAY000305,ORD000305,U02151,apple_pay,paystream_v2,success,52.76,90,,2024-12-15 15:44:48
PAY000306,ORD000306,U02286,credit_card,paystream_v2,timeout,15.15,106,GATEWAY_TIMEOUT,2024-12-15 20:43:45
PAY000307,ORD000307,U01838,paypal,paystream_v2,success,44.98,92,,2024-12-15 08:04:35
PAY000308,ORD000308,U00626,apple_pay,paystream_v2,success,19.63,153,,2024-12-15 09:48:05
PAY000309,ORD000309,U04419,google_pay,paystream_v2,success,16.35,160,,2024-12-15 17:27:24
PAY000310,ORD000310,U03687,apple_pay,paystream_v2,success,47.40,102,,2024-12-15 13:32:04
PAY000311,ORD000311,U03102,apple_pay,paystream_v2,success,38.19,102,,2024-12-16 10:43:31
PAY000312,ORD000312,U03985,google_pay,paystream_v2,success,45.05,108,,2024-12-16 23:01:53
PAY000313,ORD000313,U03430,credit_card,paystream_v2,success,30.53,92,,2024-12-16 18:06:42
PAY000314,ORD000314,U02383,apple_pay,paystream_v2,success,30.43,102,,2024-12-16 13:44:21
PAY000315,ORD000315,U00958,apple_pay,paystream_v2,failed,43.41,102,CARD_DECLINED,2024-12-16 20:50:46
PAY000316,ORD000316,U03489,apple_pay,paystream_v2,success,37.56,145,,2024-12-16 13:04:08
PAY000317,ORD000317,U04282,credit_card,paystream_v2,success,29.84,91,,2024-12-16 20:18:50
PAY000318,ORD000318,U00397,google_pay,paystream_v2,success,31.00,145,,2024-12-16 16:32:15
PAY000319,ORD000319,U00906,google_pay,paystream_v2,success,55.81,136,,2024-12-16 08:37:29
PAY000320,ORD000320,U03900,apple_pay,paystream_v2,success,40.85,154,,2024-12-16 19:26:54
PAY000321,ORD000321,U03906,apple_pay,paystream_v2,success,21.19,119,,2024-12-16 09:08:45
PAY000322,ORD000322,U03873,credit_card,paystream_v2,success,19.88,156,,2024-12-16 12:17:45
PAY000323,ORD000323,U03493,paypal,paystream_v2,success,55.02,90,,2024-12-16 15:35:54
PAY000324,ORD000324,U02836,apple_pay,paystream_v2,success,45.19,80,,2024-12-16 11:54:20
PAY000325,ORD000325,U04614,paypal,paystream_v2,success,53.85,155,,2024-12-16 21:58:34
PAY000326,ORD000326,U02406,google_pay,paystream_v2,success,43.14,152,,2024-12-16 19:56:58
PAY000327,ORD000327,U00880,apple_pay,paystream_v2,success,31.54,145,,2024-12-16 12:28:32
PAY000328,ORD000328,U01958,apple_pay,paystream_v2,success,46.36,112,,2024-12-16 19:23:59
PAY000329,ORD000329,U04188,google_pay,paystream_v2,failed,32.26,93,GATEWAY_TIMEOUT,2024-12-16 08:49:18
PAY000330,ORD000330,U04328,credit_card,paystream_v2,success,33.68,139,,2024-12-16 19:42:14
PAY000331,ORD000331,U04982,credit_card,paystream_v2,success,39.07,80,,2024-12-16 13:00:42
PAY000332,ORD000332,U02101,apple_pay,paystream_v2,success,47.04,149,,2024-12-16 15:04:10
PAY000333,ORD000333,U04047,credit_card,paystream_v2,success,53.36,86,,2024-12-16 10:10:01
PAY000334,ORD000334,U04189,apple_pay,paystream_v2,success,28.29,107,,2024-12-16 10:57:24
PAY000335,ORD000335,U04569,apple_pay,paystream_v2,success,35.70,123,,2024-12-16 17:00:22
PAY000336,ORD000336,U03101,credit_card,paystream_v2,success,51.25,112,,2024-12-16 20:37:26
PAY000337,ORD000337,U00194,credit_card,paystream_v2,success,26.73,103,,2024-12-16 10:15:04
PAY000338,ORD000338,U00056,apple_pay,paystream_v2,success,57.58,101,,2024-12-16 11:27:57
PAY000339,ORD000339,U02903,google_pay,paystream_v2,success,48.58,137,,2024-12-16 18:48:22
PAY000340,ORD000340,U02765,google_pay,paystream_v2,success,39.02,148,,2024-12-16 09:13:06
PAY000341,ORD000341,U01666,credit_card,paystream_v2,success,52.76,80,,2024-12-16 11:31:49
PAY000342,ORD000342,U00263,credit_card,paystream_v2,success,16.47,114,,2024-12-16 05:00:54
PAY000343,ORD000343,U02808,apple_pay,paystream_v2,success,20.50,103,,2024-12-16 19:49:46
PAY000344,ORD000344,U00241,apple_pay,paystream_v2,success,56.24,126,,2024-12-16 22:59:02
PAY000345,ORD000345,U02849,paypal,paystream_v2,success,57.22,94,,2024-12-16 13:48:45
PAY000346,ORD000346,U02954,paypal,paystream_v2,success,37.33,95,,2024-12-16 12:36:14
PAY000347,ORD000347,U03349,credit_card,paystream_v2,success,39.95,126,,2024-12-16 10:36:33
PAY000348,ORD000348,U03573,apple_pay,paystream_v2,success,18.05,97,,2024-12-16 08:00:22
PAY000349,ORD000349,U02422,credit_card,paystream_v2,success,50.68,124,,2024-12-16 17:06:05
PAY000350,ORD000350,U03045,credit_card,paystream_v2,success,16.88,151,,2024-12-16 16:55:47
PAY000351,ORD000351,U02808,paypal,paystream_v2,success,44.78,158,,2024-12-16 20:20:36
PAY000352,ORD000352,U00349,credit_card,paystream_v2,success,45.75,158,,2024-12-16 08:35:34
PAY000353,ORD000353,U03781,credit_card,paystream_v2,success,59.43,80,,2024-12-16 13:40:24
PAY000354,ORD000354,U04387,credit_card,paystream_v2,success,38.56,142,,2024-12-16 21:53:04
PAY000355,ORD000355,U04031,credit_card,paystream_v2,success,15.75,139,,2024-12-16 16:30:35
PAY000356,ORD000356,U04348,credit_card,paystream_v2,success,28.06,110,,2024-12-16 10:33:06
PAY000357,ORD000357,U02278,credit_card,paystream_v2,success,22.25,107,,2024-12-16 18:40:39
PAY000358,ORD000358,U04274,credit_card,paystream_v2,success,46.75,105,,2024-12-16 19:15:32
PAY000359,ORD000359,U00041,apple_pay,paystream_v2,success,20.51,144,,2024-12-16 15:35:20
PAY000360,ORD000360,U02099,credit_card,paystream_v2,success,18.50,157,,2024-12-16 13:21:28
PAY000361,ORD000361,U02111,credit_card,paystream_v2,success,37.20,82,,2024-12-16 23:50:55
PAY000362,ORD000362,U02901,credit_card,paystream_v2,success,42.30,81,,2024-12-16 20:03:58
PAY000363,ORD000363,U04190,apple_pay,paystream_v2,success,51.17,98,,2024-12-16 12:39:48
PAY000364,ORD000364,U01206,credit_card,paystream_v2,success,52.62,119,,2024-12-16 01:28:31
PAY000365,ORD000365,U00617,google_pay,paystream_v2,success,54.24,143,,2024-12-16 19:30:42
PAY000366,ORD000366,U01981,credit_card,paystream_v2,success,30.37,125,,2024-12-16 06:59:25
PAY000367,ORD000367,U03909,credit_card,paystream_v2,success,57.66,125,,2024-12-16 07:47:19
PAY000368,ORD000368,U04276,paypal,paystream_v2,failed,49.45,146,CARD_DECLINED,2024-12-16 19:51:19
PAY000369,ORD000369,U04580,google_pay,paystream_v2,success,38.93,130,,2024-12-16 12:46:26
PAY000370,ORD000370,U03324,credit_card,paystream_v2,success,58.52,145,,2024-12-16 20:23:06
PAY000371,ORD000371,U00575,paypal,paystream_v2,success,29.16,145,,2024-12-16 21:50:14
PAY000372,ORD000372,U01902,credit_card,paystream_v2,success,29.39,101,,2024-12-16 19:31:02
PAY000373,ORD000373,U00331,paypal,paystream_v2,success,33.62,142,,2024-12-16 23:00:38
PAY000374,ORD000374,U02775,paypal,paystream_v2,success,24.43,159,,2024-12-16 15:16:27
PAY000375,ORD000375,U00600,paypal,paystream_v2,success,49.17,129,,2024-12-16 22:03:15
PAY000376,ORD000376,U01535,paypal,paystream_v2,success,48.55,119,,2024-12-16 10:15:54
PAY000377,ORD000377,U01455,credit_card,paystream_v2,success,28.53,85,,2024-12-16 12:17:49
PAY000378,ORD000378,U00515,credit_card,paystream_v2,success,18.47,152,,2024-12-16 20:46:30
PAY000379,ORD000379,U04870,paypal,paystream_v2,success,21.01,146,,2024-12-16 14:52:40
PAY000380,ORD000380,U01589,apple_pay,paystream_v2,success,59.79,81,,2024-12-16 21:29:05
PAY000381,ORD000381,U04939,apple_pay,paystream_v2,success,45.23,107,,2024-12-16 18:44:32
PAY000382,ORD000382,U01978,paypal,paystream_v2,success,57.10,160,,2024-12-16 11:26:46
PAY000383,ORD000383,U04951,credit_card,paystream_v2,failed,43.47,137,GATEWAY_TIMEOUT,2024-12-16 18:22:41
PAY000384,ORD000384,U02409,credit_card,paystream_v2,success,49.08,157,,2024-12-16 18:26:33
PAY000385,ORD000385,U01771,paypal,paystream_v2,success,50.84,114,,2024-12-16 19:17:05
PAY000386,ORD000386,U03960,google_pay,paystream_v2,success,56.99,152,,2024-12-16 08:48:44
PAY000387,ORD000387,U03685,apple_pay,paystream_v2,success,30.68,160,,2024-12-16 11:46:06
PAY000388,ORD000388,U01895,credit_card,paystream_v2,success,30.38,151,,2024-12-16 20:39:10
PAY000389,ORD000389,U04973,credit_card,paystream_v2,success,18.85,93,,2024-12-16 05:14:22
PAY000390,ORD000390,U00271,paypal,paystream_v2,success,55.71,112,,2024-12-16 09:30:12
PAY000391,ORD000391,U02905,credit_card,paystream_v2,success,15.41,89,,2024-12-16 15:48:34
PAY000392,ORD000392,U01894,paypal,paystream_v2,success,19.51,112,,2024-12-16 14:45:27
PAY000393,ORD000393,U00520,credit_card,paystream_v2,success,21.65,84,,2024-12-16 12:33:26
PAY000394,ORD000394,U03848,paypal,paystream_v2,success,29.12,95,,2024-12-16 17:19:28
PAY000395,ORD000395,U04926,paypal,paystream_v2,failed,22.87,95,PAYMENT_PROVIDER_ERROR,2024-12-16 09:23:34
PAY000396,ORD000396,U04899,apple_pay,paystream_v2,success,50.61,131,,2024-12-16 12:59:56
PAY000397,ORD000397,U02199,credit_card,paystream_v2,success,18.51,93,,2024-12-16 01:35:18
PAY000398,ORD000398,U01010,credit_card,paystream_v2,success,22.10,134,,2024-12-16 21:32:49
PAY000399,ORD000399,U01951,credit_card,paystream_v2,success,55.07,129,,2024-12-16 05:52:51
PAY000400,ORD000400,U04727,apple_pay,paystream_v2,success,40.69,132,,2024-12-16 13:15:16
PAY000401,ORD000401,U03689,credit_card,paystream_v2,success,53.63,138,,2024-12-16 10:06:03
PAY000402,ORD000402,U03839,credit_card,paystream_v2,success,32.47,84,,2024-12-16 12:11:48
PAY000403,ORD000403,U02715,paypal,paystream_v2,success,31.33,131,,2024-12-16 06:48:00
PAY000404,ORD000404,U01849,credit_card,paystream_v2,success,42.69,149,,2024-12-16 22:09:10
PAY000405,ORD000405,U01866,credit_card,paystream_v2,success,49.37,161,,2024-12-16 00:19:33
PAY000406,ORD000406,U00350,apple_pay,paystream_v2,success,47.90,106,,2024-12-16 19:47:42
PAY000407,ORD000407,U00991,google_pay,paystream_v2,success,55.10,124,,2024-12-16 16:40:06
PAY000408,ORD000408,U03184,paypal,paystream_v2,success,38.00,158,,2024-12-16 08:52:46
PAY000409,ORD000409,U01283,paypal,paystream_v2,success,27.49,110,,2024-12-16 13:40:31
PAY000410,ORD000410,U01585,paypal,paystream_v2,success,59.40,115,,2024-12-16 10:52:09
PAY000411,ORD000411,U02214,credit_card,paystream_v2,success,17.52,135,,2024-12-16 18:09:57
PAY000412,ORD000412,U04937,apple_pay,paystream_v2,success,23.78,128,,2024-12-16 11:53:00
PAY000413,ORD000413,U04441,credit_card,paystream_v2,success,43.90,137,,2024-12-16 13:10:39
PAY000414,ORD000414,U00142,google_pay,paystream_v2,success,25.97,156,,2024-12-16 23:40:59
PAY000415,ORD000415,U04661,google_pay,paystream_v2,success,34.52,119,,2024-12-16 14:14:59
PAY000416,ORD000416,U01861,apple_pay,paystream_v2,success,20.49,161,,2024-12-16 11:36:48
PAY000417,ORD000417,U02451,paypal,paystream_v2,success,51.47,111,,2024-12-16 21:55:35
PAY000418,ORD000418,U01625,credit_card,paystream_v2,success,49.13,83,,2024-12-16 00:50:11
PAY000419,ORD000419,U03747,credit_card,paystream_v2,success,18.25,93,,2024-12-16 09:32:37
PAY000420,ORD000420,U03536,credit_card,paystream_v2,success,21.24,143,,2024-12-16 20:35:00
PAY000421,ORD000421,U01506,paypal,paystream_v2,success,42.33,93,,2024-12-16 22:54:20
PAY000422,ORD000422,U02613,google_pay,paystream_v2,success,25.26,94,,2024-12-16 11:58:38
PAY000423,ORD000423,U02821,credit_card,paystream_v2,success,17.44,127,,2024-12-16 18:10:23
PAY000424,ORD000424,U01603,credit_card,paystream_v2,success,26.28,117,,2024-12-16 09:15:35
PAY000425,ORD000425,U02691,credit_card,paystream_v2,success,17.13,131,,2024-12-16 22:43:53
PAY000426,ORD000426,U03698,paypal,paystream_v2,success,26.56,150,,2024-12-16 16:09:53
PAY000427,ORD000427,U04195,credit_card,paystream_v2,failed,48.18,124,GATEWAY_TIMEOUT,2024-12-16 10:01:33
PAY000428,ORD000428,U02440,credit_card,paystream_v2,success,27.94,121,,2024-12-16 11:08:37
PAY000429,ORD000429,U02832,credit_card,paystream_v2,success,51.55,80,,2024-12-16 06:53:17
PAY000430,ORD000430,U02634,credit_card,paystream_v2,success,44.74,110,,2024-12-16 02:20:07
PAY000431,ORD000431,U01160,paypal,paystream_v2,success,36.97,147,,2024-12-16 17:30:16
PAY000432,ORD000432,U04444,apple_pay,paystream_v2,success,46.09,116,,2024-12-16 18:30:07
PAY000433,ORD000433,U01373,credit_card,paystream_v2,success,15.44,161,,2024-12-16 11:25:33
PAY000434,ORD000434,U02775,google_pay,paystream_v2,success,27.47,111,,2024-12-16 12:43:59
PAY000435,ORD000435,U01149,credit_card,paystream_v2,success,28.22,108,,2024-12-16 12:24:00
PAY000436,ORD000436,U02050,apple_pay,paystream_v2,success,32.03,85,,2024-12-16 11:56:50
PAY000437,ORD000437,U00582,credit_card,paystream_v2,success,15.30,80,,2024-12-16 00:27:33
PAY000438,ORD000438,U02753,credit_card,paystream_v2,success,21.92,140,,2024-12-16 08:34:43
PAY000439,ORD000439,U03287,credit_card,paystream_v2,success,15.21,82,,2024-12-16 11:23:07
PAY000440,ORD000440,U01320,apple_pay,paystream_v2,success,42.35,143,,2024-12-16 14:28:23
PAY000441,ORD000441,U04072,apple_pay,paystream_v2,success,40.23,86,,2024-12-16 21:13:42
PAY000442,ORD000442,U02374,credit_card,paystream_v2,success,33.02,108,,2024-12-16 13:09:16
PAY000443,ORD000443,U02853,credit_card,paystream_v2,success,26.18,146,,2024-12-16 12:17:10
PAY000444,ORD000444,U04900,google_pay,paystream_v2,success,25.35,132,,2024-12-16 01:39:48
PAY000445,ORD000445,U01230,credit_card,paystream_v2,success,31.50,96,,2024-12-16 21:25:02
PAY000446,ORD000446,U02927,credit_card,paystream_v2,success,23.47,110,,2024-12-16 15:29:56
PAY000447,ORD000447,U00296,paypal,paystream_v2,success,18.78,135,,2024-12-16 16:53:46
PAY000448,ORD000448,U03122,apple_pay,paystream_v2,success,47.74,102,,2024-12-16 20:28:54
PAY000449,ORD000449,U01518,google_pay,paystream_v2,success,41.48,118,,2024-12-16 15:26:29
PAY000450,ORD000450,U03321,credit_card,paystream_v2,success,31.41,133,,2024-12-16 22:21:36
PAY000451,ORD000451,U02477,google_pay,paystream_v2,failed,42.43,92,CARD_DECLINED,2024-12-16 21:42:12
PAY000452,ORD000452,U01372,credit_card,paystream_v2,success,30.44,80,,2024-12-16 21:34:57
PAY000453,ORD000453,U03039,paypal,paystream_v2,success,56.51,123,,2024-12-16 19:18:51
PAY000454,ORD000454,U04698,credit_card,paystream_v2,success,34.32,154,,2024-12-16 21:02:30
PAY000455,ORD000455,U04721,credit_card,paystream_v2,success,51.23,161,,2024-12-16 14:50:32
PAY000456,ORD000456,U02494,google_pay,paystream_v2,success,45.48,150,,2024-12-16 21:37:06
PAY000457,ORD000457,U04790,credit_card,paystream_v2,success,23.15,157,,2024-12-16 11:04:07
PAY000458,ORD000458,U03150,credit_card,paystream_v2,timeout,59.85,87,GATEWAY_TIMEOUT,2024-12-16 13:59:58
PAY000459,ORD000459,U01400,apple_pay,paystream_v2,success,29.75,118,,2024-12-16 09:53:04
PAY000460,ORD000460,U00780,google_pay,paystream_v2,success,41.41,132,,2024-12-16 20:48:35
PAY000461,ORD000461,U04703,credit_card,paystream_v2,success,37.90,107,,2024-12-16 09:36:43
PAY000462,ORD000462,U03441,credit_card,paystream_v2,success,16.16,102,,2024-12-16 07:44:22
PAY000463,ORD000463,U03070,paypal,paystream_v2,success,30.06,95,,2024-12-16 13:14:03
PAY000464,ORD000464,U01537,paypal,paystream_v2,success,35.51,83,,2024-12-16 08:20:23
PAY000465,ORD000465,U02711,credit_card,paystream_v2,success,37.19,158,,2024-12-16 19:53:16
PAY000466,ORD000466,U00939,credit_card,paystream_v2,failed,48.74,110,GATEWAY_TIMEOUT,2024-12-16 06:46:17
PAY000467,ORD000467,U04193,credit_card,paystream_v2,success,33.46,129,,2024-12-16 19:07:03
PAY000468,ORD000468,U01716,paypal,paystream_v2,success,16.82,147,,2024-12-16 16:10:37
PAY000469,ORD000469,U01539,apple_pay,paystream_v2,success,47.98,135,,2024-12-16 21:47:50
PAY000470,ORD000470,U04281,apple_pay,paystream_v2,success,48.42,104,,2024-12-16 16:31:36
PAY000471,ORD000471,U03133,credit_card,paystream_v2,success,55.33,108,,2024-12-16 19:41:58
PAY000472,ORD000472,U03839,google_pay,paystream_v2,success,51.56,88,,2024-12-16 20:20:17
PAY000473,ORD000473,U03471,credit_card,paystream_v2,success,55.56,97,,2024-12-16 15:42:46
PAY000474,ORD000474,U04575,credit_card,paystream_v2,success,55.96,160,,2024-12-16 12:37:47
PAY000475,ORD000475,U01972,google_pay,paystream_v2,success,47.13,146,,2024-12-16 13:51:31
PAY000476,ORD000476,U03063,credit_card,paystream_v2,success,23.78,92,,2024-12-16 19:06:30
PAY000477,ORD000477,U02110,credit_card,paystream_v2,success,15.90,124,,2024-12-16 21:22:24
PAY000478,ORD000478,U00306,credit_card,paystream_v2,success,28.21,131,,2024-12-16 07:43:25
PAY000479,ORD000479,U02395,paypal,paystream_v2,success,21.64,137,,2024-12-16 00:07:09
PAY000480,ORD000480,U03000,credit_card,paystream_v2,success,48.07,113,,2024-12-16 13:13:47
PAY000481,ORD000481,U00058,credit_card,paystream_v2,success,54.30,85,,2024-12-16 09:44:29
PAY000482,ORD000482,U00223,credit_card,paystream_v2,success,28.23,157,,2024-12-16 17:31:58
PAY000483,ORD000483,U02533,credit_card,paystream_v2,success,21.10,108,,2024-12-16 20:28:02
PAY000484,ORD000484,U03298,apple_pay,paystream_v2,success,26.10,90,,2024-12-16 17:14:36
PAY000485,ORD000485,U04818,paypal,paystream_v2,success,59.80,114,,2024-12-16 14:21:26
PAY000486,ORD000486,U02699,apple_pay,paystream_v2,success,51.31,135,,2024-12-16 14:41:02
PAY000487,ORD000487,U02404,paypal,paystream_v2,success,15.96,126,,2024-12-16 08:45:50
PAY000488,ORD000488,U00186,credit_card,paystream_v2,success,51.59,103,,2024-12-16 06:16:01
PAY000489,ORD000489,U04848,google_pay,paystream_v2,success,25.19,119,,2024-12-16 09:49:43
PAY000490,ORD000490,U04085,apple_pay,paystream_v2,success,34.76,111,,2024-12-16 12:41:00
PAY000491,ORD000491,U01699,apple_pay,paystream_v2,success,22.05,132,,2024-12-16 08:55:26
PAY000492,ORD000492,U01421,paypal,paystream_v2,success,30.07,106,,2024-12-16 22:32:47
