order_id,user_id,restaurant_id,order_status,total_amount,platform,created_at
ORD000380,U01589,R0018,completed,59.79,ios,2024-12-16 21:29:05
ORD000381,U04939,R0048,completed,45.23,ios,2024-12-16 18:44:32
ORD000382,U01978,R0038,completed,57.10,web,2024-12-16 11:26:46
ORD000383,U04951,R0014,failed,43.47,web,2024-12-16 18:22:41
ORD000384,U02409,R0036,completed,49.08,web,2024-12-16 18:26:33
ORD000385,U01771,R0008,cancelled,50.84,ios,2024-12-16 19:17:05
ORD000386,U03960,R0012,completed,56.99,android,2024-12-16 08:48:44
ORD000387,U03685,R0012,completed,30.68,ios,2024-12-16 11:46:06
ORD000388,U01895,R0018,completed,30.38,web,2024-12-16 20:39:10
ORD000389,U04973,R0016,completed,18.85,ios,2024-12-16 05:14:22
ORD000390,U00271,R0013,cancelled,55.71,ios,2024-12-16 09:30:12
ORD000391,U02905,R0040,completed,15.41,ios,2024-12-16 15:48:34
ORD000392,U01894,R0029,completed,19.51,web,2024-12-16 14:45:27
ORD000393,U00520,R0013,completed,21.65,android,2024-12-16 12:33:26
ORD000394,U03848,R0035,completed,29.12,ios,2024-12-16 17:19:28
ORD000395,U04926,R0035,failed,22.87,ios,2024-12-16 09:23:34
ORD000396,U04899,R0039,completed,50.61,ios,2024-12-16 12:59:56
ORD000397,U02199,R0014,completed,18.51,android,2024-12-16 01:35:18
ORD000398,U01010,R0031,completed,22.10,ios,2024-12-16 21:32:49
ORD000399,U01951,R0045,completed,55.07,ios,2024-12-16 05:52:51
ORD000400,U04727,R0019,completed,40.69,ios,2024-12-16 13:15:16
ORD000401,U03689,R0015,completed,53.63,web,2024-12-16 10:06:03
ORD000402,U03839,R0007,completed,32.47,android,2024-12-16 12:11:48
ORD000403,U02715,R0018,completed,31.33,web,2024-12-16 06:48:00
ORD000404,U01849,R0030,completed,42.69,android,2024-12-16 22:09:10
ORD000405,U01866,R0005,cancelled,49.37,web,2024-12-16 00:19:33
ORD000406,U00350,R0025,completed,47.90,ios,2024-12-16 19:47:42
ORD000407,U00991,R0025,completed,55.10,android,2024-12-16 16:40:06
ORD000408,U03184,R0013,completed,38.00,ios,2024-12-16 08:52:46
ORD000409,U01283,R0020,completed,27.49,ios,2024-12-16 13:40:31
ORD000410,U01585,R0021,completed,59.40,android,2024-12-16 10:52:09
ORD000411,U02214,R0023,cancelled,17.52,web,2024-12-16 18:09:57
ORD000412,U04937,R0037,completed,23.78,ios,2024-12-16 11:53:00
ORD000413,U04441,R0005,failed,43.90,android,2024-12-16 13:10:39
ORD000414,U00142,R0011,completed,25.97,android,2024-12-16 23:40:59
ORD000415,U04661,R0028,cancelled,34.52,android,2024-12-16 14:14:59
ORD000416,U01861,R0050,completed,20.49,ios,2024-12-16 11:36:48
ORD000417,U02451,R0048,cancelled,51.47,ios,2024-12-16 21:55:35
ORD000418,U01625,R0049,cancelled,49.13,android,2024-12-16 00:50:11
ORD000419,U03747,R0036,completed,18.25,android,2024-12-16 09:32:37
ORD000420,U03536,R0023,completed,21.24,web,2024-12-16 20:35:00
ORD000421,U01506,R0027,cancelled,42.33,ios,2024-12-16 22:54:20
ORD000422,U02613,R0048,completed,25.26,android,2024-12-16 11:58:38
ORD000423,U02821,R0016,completed,17.44,ios,2024-12-16 18:10:23
ORD000424,U01603,R0032,completed,26.28,ios,2024-12-16 09:15:35
ORD000425,U02691,R0019,completed,17.13,ios,2024-12-16 22:43:53
ORD000426,U03698,R0023,completed,26.56,ios,2024-12-16 16:09:53
ORD000427,U04195,R0023,failed,48.18,android,2024-12-16 10:01:33
ORD000428,U02440,R0007,completed,27.94,ios,2024-12-16 11:08:37
ORD000429,U02832,R0021,completed,51.55,android,2024-12-16 06:53:17
ORD000430,U02634,R0032,completed,44.74,web,2024-12-16 02:20:07
ORD000431,U01160,R0030,cancelled,36.97,android,2024-12-16 17:30:16
ORD000432,U04444,R0037,completed,46.09,ios,2024-12-16 18:30:07
ORD000433,U01373,R0046,completed,15.44,android,2024-12-16 11:25:33
ORD000434,U02775,R0045,completed,27.47,android,2024-12-16 12:43:59
ORD000435,U01149,R0031,completed,28.22,android,2024-12-16 12:24:00
ORD000436,U02050,R0026,cancelled,32.03,ios,2024-12-16 11:56:50
ORD000437,U00582,R0010,cancelled,15.30,android,2024-12-16 00:27:33
ORD000438,U02753,R0041,completed,21.92,android,2024-12-16 08:34:43
ORD000439,U03287,R0019,completed,15.21,web,2024-12-16 11:23:07
ORD000440,U01320,R0026,completed,42.35,ios,2024-12-16 14:28:23
ORD000441,U04072,R0027,completed,40.23,ios,2024-12-16 21:13:42
ORD000442,U02374,R0013,completed,33.02,android,2024-12-16 13:09:16
ORD000443,U02853,R0005,completed,26.18,web,2024-12-16 12:17:10
ORD000444,U04900,R0033,completed,25.35,android,2024-12-16 01:39:48
ORD000445,U01230,R0039,completed,31.50,web,2024-12-16 21:25:02
ORD000446,U02927,R0023,completed,23.47,android,2024-12-16 15:29:56
ORD000447,U00296,R0006,completed,18.78,ios,2024-12-16 16:53:46
ORD000448,U03122,R0018,completed,47.74,ios,2024-12-16 20:28:54
ORD000449,U01518,R0049,completed,41.48,android,2024-12-16 15:26:29
ORD000450,U03321,R0020,completed,31.41,android,2024-12-16 22:21:36
ORD000451,U02477,R0015,cancelled,42.43,android,2024-12-16 21:42:12
ORD000452,U01372,R0002,completed,30.44,android,2024-12-16 21:34:57
ORD000453,U03039,R0007,completed,56.51,web,2024-12-16 19:18:51
ORD000454,U04698,R0021,completed,34.32,ios,2024-12-16 21:02:30
ORD000455,U04721,R0011,completed,51.23,web,2024-12-16 14:50:32
ORD000456,U02494,R0005,completed,45.48,android,2024-12-16 21:37:06
ORD000457,U04790,R0030,completed,23.15,ios,2024-12-16 11:04:07
ORD000458,U03150,R0029,completed,59.85,ios,2024-12-16 13:59:58
ORD000459,U01400,R0025,completed,29.75,ios,2024-12-16 09:53:04
ORD000460,U00780,R0050,cancelled,41.41,android,2024-12-16 20:48:35
ORD000461,U04703,R0035,completed,37.90,android,2024-12-16 09:36:43
ORD000462,U03441,R0026,completed,16.16,android,2024-12-16 07:44:22
ORD000463,U03070,R0050,completed,30.06,android,2024-12-16 13:14:03
ORD000464,U01537,R0014,completed,35.51,android,2024-12-16 08:20:23
ORD000465,U02711,R0002,cancelled,37.19,android,2024-12-16 19:53:16
ORD000466,U00939,R0018,failed,48.74,ios,2024-12-16 06:46:17
ORD000467,U04193,R0024,cancelled,33.46,ios,2024-12-16 19:07:03
ORD000468,U01716,R0050,completed,16.82,android,2024-12-16 16:10:37
ORD000469,U01539,R0012,completed,47.98,ios,2024-12-16 21:47:50
ORD000470,U04281,R0014,completed,48.42,ios,2024-12-16 16:31:36
ORD000471,U03133,R0010,completed,55.33,web,2024-12-16 19:41:58
ORD000472,U03839,R0013,completed,51.56,android,2024-12-16 20:20:17
ORD000473,U03471,R0033,completed,55.56,ios,2024-12-16 15:42:46
ORD000474,U04575,R0005,completed,55.96,ios,2024-12-16 12:37:47
ORD000475,U01972,R0042,cancelled,47.13,android,2024-12-16 13:51:31
ORD000476,U03063,R0021,completed,23.78,android,2024-12-16 19:06:30
ORD000477,U02110,R0045,cancelled,15.90,ios,2024-12-16 21:22:24
ORD000478,U00306,R0003,completed,28.21,web,2024-12-16 07:43:25
ORD000479,U02395,R0023,completed,21.64,web,2024-12-16 00:07:09
ORD000480,U03000,R0046,completed,48.07,web,2024-12-16 13:13:47
ORD000481,U00058,R0027,completed,54.30,web,2024-12-16 09:44:29
ORD000482,U00223,R0045,completed,28.23,ios,2024-12-16 17:31:58
ORD000483,U02533,R0026,completed,21.10,android,2024-12-16 20:28:02
ORD000484,U03298,R0020,cancelled,26.10,ios,2024-12-16 17:14:36
ORD000485,U04818,R0020,completed,59.80,ios,2024-12-16 14:21:26
ORD000486,U02699,R0025,completed,51.31,ios,2024-12-16 14:41:02
ORD000487,U02404,R0040,completed,15.96,android,2024-12-16 08:45:50
ORD000488,U00186,R0043,completed,51.59,android,2024-12-16 06:16:01
ORD000489,U04848,R0031,completed,25.19,android,2024-12-16 09:49:43
ORD000490,U04085,R0025,completed,34.76,ios,2024-12-16 12:41:00
ORD000491,U01699,R0018,completed,22.05,ios,2024-12-16 08:55:26
ORD000492,U01421,R0015,completed,30.07,web,2024-12-16 22:32:47
ORD000493,U00707,R0030,failed,39.76,ios,2024-12-16 15:04:15
ORD000494,U02685,R0003,completed,57.91,web,2024-12-16 09:14:24
ORD000495,U02430,R0036,completed,49.07,android,2024-12-16 15:18:22
ORD000496,U03529,R0009,completed,33.39,ios,2024-12-16 03:00:47
ORD000497,U03466,R0032,completed,15.38,ios,2024-12-16 09:23:02
ORD000498,U02900,R0032,completed,55.03,android,2024-12-16 07:49:12
ORD000499,U04098,R0042,completed,22.80,ios,2024-12-16 15:38:09
ORD000500,U01260,R0021,failed,34.39,web,2024-12-16 18:21:42
ORD000501,U03470,R0006,completed,36.72,ios,2024-12-16 16:48:28
ORD000502,U02036,R0005,completed,53.97,android,2024-12-16 21:16:37
ORD000503,U00654,R0012,cancelled,35.45,ios,2024-12-16 19:16:51
ORD000504,U02748,R0042,cancelled,15.90,web,2024-12-16 23:27:44
ORD000505,U01843,R0018,cancelled,33.76,ios,2024-12-16 11:24:04
ORD000506,U04081,R0050,cancelled,30.09,ios,2024-12-16 08:54:43
ORD000507,U04894,R0050,completed,35.23,android,2024-12-16 14:00:06
ORD000508,U01052,R0011,completed,41.23,ios,2024-12-16 17:34:17
ORD000509,U02386,R0016,completed,35.13,ios,2024-12-16 11:42:48
ORD000510,U03401,R0047,completed,51.84,web,2024-12-16 20:57:25
ORD000511,U02661,R0049,completed,56.67,android,2024-12-16 19:33:54
ORD000512,U04853,R0035,completed,51.29,ios,2024-12-16 01:54:41
ORD000513,U02615,R0003,completed,39.59,web,2024-12-16 10:18:45
ORD000514,U01800,R0003,completed,39.88,web,2024-12-16 18:57:03
ORD000515,U02078,R0022,completed,58.07,ios,2024-12-16 20:27:51
ORD000516,U03088,R0003,completed,43.56,web,2024-12-16 19:04:06
ORD000517,U03918,R0037,failed,28.66,ios,2024-12-16 08:40:04
ORD000518,U02772,R0028,completed,58.33,ios,2024-12-16 19:09:32
ORD000519,U03291,R0037,cancelled,38.57,ios,2024-12-16 19:03:29
ORD000520,U01378,R0040,completed,37.92,web,2024-12-16 20:37:57
ORD000521,U01794,R0039,cancelled,18.37,android,2024-12-16 00:37:09
ORD000522,U02107,R0006,completed,47.58,ios,2024-12-16 13:26:43
ORD000523,U01155,R0049,completed,33.88,ios,2024-12-16 20:58:32
ORD000524,U01160,R0002,completed,27.84,android,2024-12-16 12:03:19
ORD000525,U04741,R0037,completed,45.39,ios,2024-12-16 18:25:17
ORD000526,U04963,R0025,completed,21.49,ios,2024-12-16 21:56:20
ORD000527,U01239,R0050,completed,20.72,ios,2024-12-16 13:09:17
ORD000528,U02850,R0032,cancelled,32.35,web,2024-12-16 09:06:57
ORD000529,U03458,R0050,completed,31.34,ios,2024-12-16 14:07:32
ORD000530,U03831,R0021,completed,53.49,android,2024-12-16 11:56:02
ORD000531,U02071,R0018,completed,43.51,android,2024-12-16 20:43:40
ORD000532,U02893,R0023,completed,40.41,android,2024-12-16 08:11:00
ORD000533,U03608,R0024,cancelled,32.14,ios,2024-12-16 12:58:38
ORD000534,U01366,R0030,cancelled,34.60,ios,2024-12-16 10:34:15
ORD000535,U01646,R0031,completed,30.32,ios,2024-12-16 08:13:39
ORD000536,U03922,R0049,completed,59.98,android,2024-12-16 17:30:53
ORD000537,U04149,R0050,cancelled,57.79,android,2024-12-16 22:59:52
ORD000538,U00653,R0033,completed,15.80,web,2024-12-16 14:43:01
ORD000539,U02835,R0024,failed,54.04,ios,2024-12-16 19:42:48
ORD000540,U01474,R0030,completed,25.04,android,2024-12-16 10:06:56
ORD000541,U01438,R0045,cancelled,26.10,web,2024-12-16 19:11:15
ORD000542,U00687,R0034,completed,34.40,android,2024-12-16 13:29:54
ORD000543,U00268,R0028,completed,33.99,android,2024-12-16 19:30:30
ORD000544,U00739,R0049,completed,17.33,android,2024-12-16 07:55:03
ORD000545,U02163,R0033,completed,26.26,ios,2024-12-16 20:11:25
ORD000546,U00822,R0042,completed,39.58,ios,2024-12-16 13:39:48
ORD000547,U02084,R0013,completed,53.99,ios,2024-12-16 11:08:20
ORD000548,U02118,R0040,completed,20.84,ios,2024-12-16 12:48:31
ORD000549,U04262,R0012,completed,35.52,android,2024-12-16 13:21:03
ORD000550,U01039,R0043,completed,51.20,ios,2024-12-16 12:05:06
ORD000551,U01438,R0034,completed,28.91,web,2024-12-16 10:24:12
ORD000552,U03201,R0026,completed,47.02,android,2024-12-16 14:32:55
ORD000553,U00148,R0049,completed,48.66,ios,2024-12-16 13:57:44
ORD000554,U04933,R0038,completed,49.73,android,2024-12-16 18:50:38
ORD000555,U04488,R0004,completed,54.62,ios,2024-12-16 22:53:15
ORD000556,U00960,R0034,cancelled,30.31,android,2024-12-16 17:09:59
ORD000557,U03845,R0006,completed,53.35,ios,2024-12-16 18:30:37
ORD000558,U02132,R0048,completed,59.42,web,2024-12-16 14:50:04
ORD000559,U04216,R0037,completed,38.26,android,2024-12-16 19:47:58
ORD000560,U02112,R0037,completed,29.65,ios,2024-12-16 19:20:50
ORD000561,U03923,R0005,completed,20.16,android,2024-12-16 19:11:14
ORD000562,U01752,R0041,completed,17.32,web,2024-12-16 13:31:31
ORD000563,U00752,R0026,completed,45.36,android,2024-12-16 19:24:56
ORD000564,U01473,R0050,completed,58.20,web,2024-12-16 21:43:29
ORD000565,U03935,R0031,completed,39.93,android,2024-12-16 20:50:08
ORD000566,U01181,R0002,cancelled,50.50,ios,2024-12-16 11:32:52
ORD000567,U03939,R0039,cancelled,17.60,ios,2024-12-16 07:31:20
ORD000568,U00597,R0017,completed,54.02,android,2024-12-16 19:36:44
ORD000569,U00964,R0041,completed,46.38,ios,2024-12-16 20:42:32
ORD000570,U02546,R0041,completed,57.30,ios,2024-12-16 14:11:17
ORD000571,U01653,R0031,completed,53.60,ios,2024-12-16 11:46:44
ORD000572,U02217,R0028,completed,30.73,android,2024-12-16 17:52:33
ORD000573,U00446,R0023,cancelled,20.17,ios,2024-12-16 13:47:21
ORD000574,U02024,R0017,completed,24.26,ios,2024-12-16 12:27:29
ORD000575,U04218,R0044,completed,36.78,ios,2024-12-16 11:46:50
ORD000576,U02031,R0050,completed,30.07,web,2024-12-16 12:13:42
ORD000577,U02866,R0046,completed,44.12,ios,2024-12-16 07:00:30
ORD000578,U00368,R0041,completed,55.29,web,2024-12-16 20:01:50
ORD000579,U00345,R0031,completed,52.91,ios,2024-12-16 12:45:26
ORD000580,U02727,R0043,cancelled,27.28,android,2024-12-16 20:58:47
ORD000581,U01154,R0049,completed,57.11,ios,2024-12-16 10:24:27
ORD000582,U04499,R0016,completed,50.22,android,2024-12-16 10:22:48
ORD000583,U03523,R0046,completed,21.50,ios,2024-12-16 14:46:47
ORD000584,U02510,R0014,failed,29.41,web,2024-12-16 22:48:05
ORD000585,U03682,R0032,completed,22.91,android,2024-12-16 18:19:51
ORD000586,U02164,R0018,completed,57.63,android,2024-12-16 18:04:11
ORD000587,U00496,R0017,completed,42.42,android,2024-12-16 16:42:25
ORD000588,U01294,R0007,completed,49.69,android,2024-12-16 20:58:28
ORD000589,U02854,R0017,completed,25.03,ios,2024-12-16 04:20:04
ORD000590,U04641,R0022,completed,32.70,android,2024-12-16 10:01:03
ORD000591,U01107,R0025,completed,21.53,android,2024-12-16 19:03:22
ORD000592,U02174,R0017,completed,17.54,android,2024-12-16 20:51:45
ORD000593,U00297,R0020,completed,52.77,web,2024-12-16 07:47:41
ORD000594,U01819,R0045,completed,47.83,ios,2024-12-16 23:40:15
ORD000595,U02052,R0011,completed,36.72,android,2024-12-16 09:51:38
ORD000596,U03692,R0029,completed,35.74,ios,2024-12-16 12:19:33
ORD000597,U03967,R0050,cancelled,16.66,android,2024-12-16 09:37:58
ORD000598,U03347,R0049,cancelled,42.06,android,2024-12-16 11:35:11
ORD000599,U04887,R0031,completed,15.43,web,2024-12-16 15:13:49
ORD000600,U00584,R0014,completed,59.13,android,2024-12-16 15:30:52
ORD000601,U00189,R0011,completed,17.90,ios,2024-12-16 14:34:18
ORD000602,U04727,R0031,cancelled,18.76,ios,2024-12-16 16:04:33
ORD000603,U03550,R0005,completed,47.51,ios,2024-12-16 13:05:30
ORD000604,U03462,R0022,cancelled,40.11,ios,2024-12-16 10:23:23
ORD000605,U03611,R0035,completed,29.54,web,2024-12-16 02:57:27
ORD000606,U01461,R0050,completed,21.65,ios,2024-12-16 18:38:59
ORD000607,U02211,R0023,completed,57.77,ios,2024-12-16 13:39:31
ORD000608,U01811,R0023,completed,51.13,ios,2024-12-16 13:31:10
ORD000609,U02960,R0048,completed,37.45,ios,2024-12-16 18:20:02
ORD000610,U00818,R0034,completed,26.04,android,2024-12-16 21:07:35
ORD000611,U03769,R0044,completed,17.22,web,2024-12-16 21:30:20
ORD000612,U02968,R0023,completed,48.76,ios,2024-12-16 12:07:41
ORD000613,U04972,R0001,completed,19.90,ios,2024-12-16 18:56:43
ORD000614,U02490,R0039,completed,37.13,web,2024-12-16 11:27:05
ORD000615,U02452,R0035,completed,51.51,android,2024-12-16 22:24:12
ORD000616,U04041,R0041,completed,28.31,web,2024-12-16 10:14:14
ORD000617,U04192,R0029,completed,27.44,ios,2024-12-16 22:12:30
ORD000618,U04779,R0010,completed,22.03,android,2024-12-16 18:58:57
ORD000619,U01112,R0040,completed,56.62,ios,2024-12-16 09:31:18
ORD000620,U04719,R0016,completed,27.97,ios,2024-12-16 12:10:07
ORD000621,U00043,R0021,failed,55.87,android,2024-12-16 13:48:26
ORD000622,U04519,R0042,cancelled,40.37,ios,2024-12-16 07:22:37
ORD000623,U01293,R0027,completed,31.99,android,2024-12-16 19:59:20
ORD000624,U03337,R0036,completed,19.19,android,2024-12-16 14:46:14
ORD000625,U03463,R0014,completed,42.63,ios,2024-12-16 14:33:28
ORD000626,U02604,R0048,completed,41.80,web,2024-12-16 21:55:23
ORD000627,U01333,R0008,completed,50.99,android,2024-12-16 11:16:16
ORD000628,U03753,R0039,cancelled,56.97,web,2024-12-16 13:54:36
ORD000629,U03211,R0031,completed,26.29,ios,2024-12-16 11:28:40
ORD000630,U01365,R0015,completed,37.84,ios,2024-12-16 13:24:57
ORD000631,U04041,R0040,completed,18.66,web,2024-12-16 15:33:30
ORD000632,U04656,R0038,completed,54.17,ios,2024-12-16 22:08:46
ORD000633,U00404,R0041,completed,50.05,ios,2024-12-16 12:00:20
ORD000634,U01104,R0029,completed,25.36,ios,2024-12-16 12:02:20
ORD000635,U00369,R0037,completed,25.09,android,2024-12-16 09:26:08
ORD000636,U03838,R0031,cancelled,19.64,web,2024-12-16 16:15:56
ORD000637,U03997,R0049,completed,33.29,web,2024-12-16 12:50:12
ORD000638,U01931,R0040,completed,57.52,web,2024-12-16 21:37:42
ORD000639,U03136,R0026,cancelled,59.89,android,2024-12-16 09:45:07
ORD000640,U00006,R0034,completed,37.05,android,2024-12-16 17:40:30
ORD000641,U04775,R0036,completed,21.58,android,2024-12-16 13:12:29
ORD000642,U02192,R0016,completed,17.13,web,2024-12-16 13:37:41
ORD000643,U03767,R0016,completed,54.04,web,2024-12-16 13:36:31
ORD000644,U02739,R0033,completed,51.47,android,2024-12-16 22:50:56
ORD000645,U03825,R0042,completed,28.16,android,2024-12-16 18:28:45
ORD000646,U03763,R0011,completed,57.53,ios,2024-12-16 19:49:47
ORD000647,U00796,R0002,completed,56.81,ios,2024-12-16 18:44:09
ORD000648,U01427,R0029,completed,38.26,ios,2024-12-16 12:01:21
ORD000649,U03745,R0006,completed,48.20,android,2024-12-16 08:29:28
ORD000650,U04173,R0011,completed,27.51,ios,2024-12-16 15:45:56
ORD000651,U04697,R0036,failed,35.72,android,2024-12-16 14:32:19
ORD000652,U03123,R0046,completed,29.19,ios,2024-12-16 15:00:23
ORD000653,U03686,R0022,completed,42.84,ios,2024-12-16 13:13:55
ORD000654,U02076,R0003,completed,49.62,android,2024-12-16 22:22:05
ORD000655,U04729,R0003,completed,33.39,android,2024-12-16 09:49:08
ORD000656,U01766,R0025,completed,39.64,android,2024-12-16 19:52:59
ORD000657,U04899,R0022,completed,25.10,ios,2024-12-16 20:49:09
ORD000658,U01618,R0020,completed,18.80,ios,2024-12-16 13:00:55
ORD000659,U03595,R0013,completed,40.49,web,2024-12-16 14:33:13
ORD000660,U02501,R0044,completed,56.46,ios,2024-12-16 20:49:59
ORD000661,U00687,R0028,cancelled,34.94,android,2024-12-16 12:21:42
ORD000662,U03759,R0031,completed,36.63,ios,2024-12-16 12:22:28
ORD000663,U04087,R0049,completed,50.58,android,2024-12-16 20:20:47
ORD000664,U03734,R0029,completed,36.66,android,2024-12-16 12:00:18
ORD000665,U03118,R0045,completed,52.13,ios,2024-12-16 18:47:32
ORD000666,U03056,R0021,cancelled,38.79,ios,2024-12-17 12:32:18
ORD000667,U04362,R0031,failed,43.32,android,2024-12-17 02:18:07
ORD000668,U02732,R0006,completed,31.64,ios,2024-12-17 19:59:48
ORD000669,U02300,R0008,failed,33.27,ios,2024-12-17 18:27:49
ORD000670,U00639,R0006,completed,30.45,android,2024-12-17 12:27:05
ORD000671,U02716,R0002,completed,46.71,ios,2024-12-17 18:02:02
ORD000672,U02989,R0022,failed,39.84,ios,2024-12-17 17:37:08
ORD000673,U04512,R0002,completed,33.28,ios,2024-12-17 17:02:59
ORD000674,U01706,R0039,completed,50.53,android,2024-12-17 12:41:22
ORD000675,U04729,R0042,completed,52.10,android,2024-12-17 21:14:50
ORD000676,U01160,R0036,completed,24.79,android,2024-12-17 08:10:19
ORD000677,U04815,R0048,failed,19.38,ios,2024-12-17 19:15:22
ORD000678,U02837,R0042,completed,45.05,ios,2024-12-17 18:55:50
ORD000679,U04597,R0046,completed,33.31,android,2024-12-17 18:02:49
ORD000680,U00342,R0017,completed,31.06,ios,2024-12-17 22:35:01
ORD000681,U03947,R0032,completed,43.44,ios,2024-12-17 08:00:43
ORD000682,U00610,R0048,completed,34.69,android,2024-12-17 14:28:13
ORD000683,U00122,R0038,cancelled,37.55,ios,2024-12-17 12:26:34
ORD000684,U00502,R0015,completed,55.20,web,2024-12-17 17:18:24
ORD000685,U03781,R0012,completed,39.73,android,2024-12-17 07:16:20
ORD000686,U03854,R0025,completed,59.79,ios,2024-12-17 10:09:55
ORD000687,U03996,R0007,completed,20.73,ios,2024-12-17 14:25:11
ORD000688,U00868,R0049,completed,57.48,android,2024-12-17 21:50:47
