order_item_id,order_id,item_id,quantity
OI000776,ORD000333,MI00147,1
OI000777,ORD000334,MI00089,1
OI000778,ORD000334,MI00087,1
OI000779,ORD000335,MI00006,1
OI000780,ORD000335,MI00001,1
OI000781,ORD000335,MI00007,1
OI000782,ORD000336,MI00182,1
OI000783,ORD000336,MI00183,2
OI000784,ORD000337,MI00121,2
OI000785,ORD000337,MI00121,1
OI000786,ORD000338,MI00216,1
OI000787,ORD000338,MI00212,1
OI000788,ORD000339,MI00179,1
OI000789,ORD000339,MI00183,1
OI000790,ORD000340,MI00159,2
OI000791,ORD000341,MI00156,1
OI000792,ORD000341,MI00157,1
OI000793,ORD000341,MI00159,1
OI000794,ORD000342,MI00250,1
OI000795,ORD000342,MI00248,1
OI000796,ORD000343,MI00141,1
OI000797,ORD000343,MI00141,1
OI000798,ORD000344,MI00030,2
OI000799,ORD000344,MI00031,1
OI000800,ORD000345,MI00185,1
OI000801,ORD000346,MI00266,1
OI000802,ORD000346,MI00262,1
OI000803,ORD000347,MI00018,3
OI000804,ORD000347,MI00015,1
OI000805,ORD000347,MI00016,2
OI000806,ORD000348,MI00182,1
OI000807,ORD000349,MI00233,1
OI000808,ORD000349,MI00235,1
OI000809,ORD000350,MI00233,2
OI000810,ORD000350,MI00236,1
OI000811,ORD000351,MI00065,1
OI000812,ORD000351,MI00061,1
OI000813,ORD000351,MI00062,1
OI000814,ORD000352,MI00265,1
OI000815,ORD000352,MI00264,1
OI000816,ORD000353,MI00153,2
OI000817,ORD000353,MI00153,1
OI000818,ORD000353,MI00150,1
OI000819,ORD000353,MI00152,1
OI000820,ORD000354,MI00265,2
OI000821,ORD000354,MI00264,2
OI000822,ORD000354,MI00263,1
OI000823,ORD000355,MI00114,2
OI000824,ORD000355,MI00117,1
OI000825,ORD000355,MI00113,1
OI000826,ORD000356,MI00110,1
OI000827,ORD000356,MI00107,3
OI000828,ORD000356,MI00110,1
OI000829,ORD000357,MI00093,1
OI000830,ORD000357,MI00094,1
OI000831,ORD000357,MI00093,1
OI000832,ORD000358,MI00162,1
OI000833,ORD000358,MI00161,1
OI000834,ORD000359,MI00172,2
OI000835,ORD000359,MI00176,1
OI000836,ORD000360,MI00042,2
OI000837,ORD000360,MI00041,2
OI000838,ORD000360,MI00041,1
OI000839,ORD000361,MI00164,2
OI000840,ORD000361,MI00162,2
OI000841,ORD000362,MI00202,1
OI000842,ORD000362,MI00200,1
OI000843,ORD000362,MI00199,1
OI000844,ORD000362,MI00200,1
OI000845,ORD000363,MI00120,1
OI000846,ORD000363,MI00119,2
OI000847,ORD000364,MI00246,1
OI000848,ORD000364,MI00249,1
OI000849,ORD000364,MI00247,1
OI000850,ORD000365,MI00222,1
OI000851,ORD000365,MI00220,1
OI000852,ORD000365,MI00222,1
OI000853,ORD000366,MI00118,1
OI000854,ORD000366,MI00120,1
OI000855,ORD000367,MI00176,1
OI000856,ORD000367,MI00172,2
OI000857,ORD000367,MI00176,1
OI000858,ORD000368,MI00130,1
OI000859,ORD000368,MI00132,1
OI000860,ORD000369,MI00189,1
OI000861,ORD000369,MI00190,1
OI000862,ORD000370,MI00206,2
OI000863,ORD000370,MI00209,1
OI000864,ORD000371,MI00048,1
OI000865,ORD000371,MI00047,1
OI000866,ORD000371,MI00046,1
OI000867,ORD000372,MI00030,2
OI000868,ORD000372,MI00028,2
OI000869,ORD000373,MI00241,1
OI000870,ORD000373,MI00242,1
OI000871,ORD000374,MI00271,3
OI000872,ORD000375,MI00070,1
OI000873,ORD000375,MI00070,2
OI000874,ORD000375,MI00071,1
OI000875,ORD000375,MI00071,1
OI000876,ORD000376,MI00272,2
OI000877,ORD000376,MI00270,2
OI000878,ORD000377,MI00093,1
OI000879,ORD000377,MI00090,1
OI000880,ORD000377,MI00090,1
OI000881,ORD000378,MI00122,1
OI000882,ORD000378,MI00122,1
OI000883,ORD000379,MI00232,1
OI000884,ORD000380,MI00102,1
OI000885,ORD000380,MI00104,1
OI000886,ORD000380,MI00104,1
OI000887,ORD000381,MI00270,1
OI000888,ORD000382,MI00212,1
OI000889,ORD000382,MI00214,1
OI000890,ORD000382,MI00214,1
OI000891,ORD000383,MI00082,1
OI000892,ORD000384,MI00200,1
OI000893,ORD000384,MI00202,1
OI000894,ORD000385,MI00047,1
OI000895,ORD000385,MI00043,1
OI000896,ORD000385,MI00046,2
OI000897,ORD000385,MI00047,1
OI000898,ORD000386,MI00071,1
OI000899,ORD000386,MI00071,1
OI000900,ORD000386,MI00069,2
OI000901,ORD000387,MI00066,1
OI000902,ORD000387,MI00067,1
OI000903,ORD000387,MI00070,1
OI000904,ORD000388,MI00104,1
OI000905,ORD000388,MI00100,1
OI000906,ORD000388,MI00104,1
OI000907,ORD000389,MI00090,1
OI000908,ORD000389,MI00093,1
OI000909,ORD000390,MI00075,1
OI000910,ORD000390,MI00077,2
OI000911,ORD000390,MI00076,1
OI000912,ORD000391,MI00223,1
OI000913,ORD000391,MI00227,1
OI000914,ORD000391,MI00228,1
OI000915,ORD000392,MI00164,2
OI000916,ORD000393,MI00074,2
OI000917,ORD000393,MI00072,1
OI000918,ORD000394,MI00195,1
OI000919,ORD000394,MI00198,1
OI000920,ORD000394,MI00197,1
OI000921,ORD000395,MI00197,1
OI000922,ORD000395,MI00196,1
OI000923,ORD000396,MI00217,2
OI000924,ORD000396,MI00218,1
OI000925,ORD000396,MI00218,1
OI000926,ORD000396,MI00219,1
OI000927,ORD000397,MI00082,1
OI000928,ORD000397,MI00082,1
OI000929,ORD000397,MI00082,3
OI000930,ORD000398,MI00177,3
OI000931,ORD000398,MI00174,1
OI000932,ORD000399,MI00251,1
OI000933,ORD000399,MI00254,3
OI000934,ORD000399,MI00257,1
OI000935,ORD000399,MI00251,1
OI000936,ORD000400,MI00109,2
OI000937,ORD000400,MI00109,1
OI000938,ORD000401,MI00083,1
OI000939,ORD000401,MI00088,1
OI000940,ORD000401,MI00086,2
OI000941,ORD000402,MI00039,2
OI000942,ORD000403,MI00103,1
OI000943,ORD000403,MI00101,1
OI000944,ORD000404,MI00169,1
OI000945,ORD000404,MI00170,1
OI000946,ORD000404,MI00168,1
OI000947,ORD000404,MI00168,1
OI000948,ORD000405,MI00029,1
OI000949,ORD000406,MI00140,1
OI000950,ORD000406,MI00144,1
OI000951,ORD000406,MI00145,1
OI000952,ORD000407,MI00142,1
OI000953,ORD000407,MI00140,2
OI000954,ORD000407,MI00144,2
OI000955,ORD000408,MI00073,1
OI000956,ORD000408,MI00076,1
OI000957,ORD000408,MI00076,1
OI000958,ORD000409,MI00116,3
OI000959,ORD000409,MI00116,1
OI000960,ORD000410,MI00121,1
OI000961,ORD000410,MI00118,1
OI000962,ORD000410,MI00119,2
OI000963,ORD000411,MI00132,1
OI000964,ORD000411,MI00130,3
OI000965,ORD000411,MI00131,1
OI000966,ORD000412,MI00205,1
OI000967,ORD000413,MI00030,1
OI000968,ORD000413,MI00030,1
OI000969,ORD000413,MI00029,1
OI000970,ORD000413,MI00028,1
OI000971,ORD000414,MI00061,1
OI000972,ORD000415,MI00155,3
OI000973,ORD000415,MI00155,3
OI000974,ORD000415,MI00159,1
OI000975,ORD000416,MI00281,2
OI000976,ORD000416,MI00283,1
OI000977,ORD000417,MI00273,2
OI000978,ORD000417,MI00271,1
OI000979,ORD000417,MI00271,1
OI000980,ORD000418,MI00279,1
OI000981,ORD000418,MI00278,1
OI000982,ORD000418,MI00274,3
OI000983,ORD000419,MI00199,1
OI000984,ORD000419,MI00204,1
OI000985,ORD000420,MI00126,1
OI000986,ORD000420,MI00129,1
OI000987,ORD000421,MI00152,2
OI000988,ORD000421,MI00153,2
OI000989,ORD000422,MI00269,1
OI000990,ORD000423,MI00090,1
OI000991,ORD000423,MI00095,2
OI000992,ORD000424,MI00181,1
OI000993,ORD000424,MI00181,1
OI000994,ORD000425,MI00110,3
OI000995,ORD000425,MI00106,1
OI000996,ORD000426,MI00128,3
OI000997,ORD000426,MI00131,1
OI000998,ORD000426,MI00132,1
OI000999,ORD000427,MI00128,3
OI001000,ORD000427,MI00132,3
OI001001,ORD000428,MI00042,1
OI001002,ORD000428,MI00041,1
OI001003,ORD000428,MI00040,2
OI001004,ORD000429,MI00119,1
OI001005,ORD000429,MI00121,2
OI001006,ORD000430,MI00182,1
OI001007,ORD000430,MI00181,1
OI001008,ORD000430,MI00183,1
OI001009,ORD000431,MI00167,1
OI001010,ORD000431,MI00171,1
OI001011,ORD000432,MI00210,1
OI001012,ORD000432,MI00208,1
OI001013,ORD000432,MI00208,2
OI001014,ORD000432,MI00208,1
OI001015,ORD000433,MI00260,2
OI001016,ORD000433,MI00258,2
OI001017,ORD000433,MI00259,1
OI001018,ORD000434,MI00256,1
OI001019,ORD000434,MI00252,1
OI001020,ORD000434,MI00257,1
OI001021,ORD000435,MI00174,1
OI001022,ORD000435,MI00172,3
OI001023,ORD000435,MI00173,1
OI001024,ORD000436,MI00147,1
OI001025,ORD000436,MI00148,1
OI001026,ORD000437,MI00057,1
OI001027,ORD000437,MI00058,2
OI001028,ORD000438,MI00229,1
OI001029,ORD000438,MI00229,2
OI001030,ORD000438,MI00230,2
OI001031,ORD000439,MI00107,2
OI001032,ORD000440,MI00149,1
OI001033,ORD000440,MI00146,1
OI001034,ORD000441,MI00152,2
OI001035,ORD000441,MI00151,1
OI001036,ORD000442,MI00075,2
OI001037,ORD000442,MI00077,1
OI001038,ORD000443,MI00027,1
OI001039,ORD000443,MI00028,1
OI001040,ORD000444,MI00186,1
OI001041,ORD000444,MI00188,1
OI001042,ORD000444,MI00188,2
OI001043,ORD000445,MI00222,1
OI001044,ORD000445,MI00222,1
OI001045,ORD000445,MI00218,1
OI001046,ORD000446,MI00131,1
OI001047,ORD000446,MI00130,2
OI001048,ORD000447,MI00035,1
OI001049,ORD000447,MI00036,1
OI001050,ORD000448,MI00102,1
OI001051,ORD000448,MI00101,1
OI001052,ORD000449,MI00278,1
OI001053,ORD000449,MI00279,1
OI001054,ORD000450,MI00113,2
OI001055,ORD000450,MI00113,1
OI001056,ORD000450,MI00113,1
OI001057,ORD000450,MI00115,1
OI001058,ORD000451,MI00087,1
OI001059,ORD000451,MI00084,1
OI001060,ORD000452,MI00008,1
OI001061,ORD000452,MI00010,2
OI001062,ORD000453,MI00041,2
OI001063,ORD000453,MI00039,1
OI001064,ORD000454,MI00120,2
OI001065,ORD000454,MI00118,2
OI001066,ORD000455,MI00065,2
OI001067,ORD000455,MI00062,1
OI001068,ORD000456,MI00029,1
OI001069,ORD000456,MI00031,1
OI001070,ORD000457,MI00170,2
OI001071,ORD000457,MI00167,2
OI001072,ORD000457,MI00168,1
OI001073,ORD000458,MI00164,1
OI001074,ORD000458,MI00161,1
OI001075,ORD000458,MI00164,2
OI001076,ORD000459,MI00141,2
OI001077,ORD000459,MI00141,1
OI001078,ORD000459,MI00143,2
OI001079,ORD000460,MI00284,2
OI001080,ORD000460,MI00283,1
OI001081,ORD000461,MI00196,1
OI001082,ORD000461,MI00198,2
OI001083,ORD000462,MI00147,1
OI001084,ORD000462,MI00146,1
OI001085,ORD000463,MI00281,2
OI001086,ORD000463,MI00283,2
OI001087,ORD000464,MI00081,1
OI001088,ORD000464,MI00079,2
OI001089,ORD000464,MI00079,1
OI001090,ORD000464,MI00080,1
OI001091,ORD000465,MI00014,1
OI001092,ORD000465,MI00010,1
OI001093,ORD000465,MI00009,1
OI001094,ORD000466,MI00105,1
OI001095,ORD000466,MI00101,1
OI001096,ORD000467,MI00138,1
OI001097,ORD000467,MI00138,1
OI001098,ORD000467,MI00139,2
OI001099,ORD000467,MI00134,1
OI001100,ORD000468,MI00283,1
OI001101,ORD000468,MI00281,1
OI001102,ORD000469,MI00067,1
OI001103,ORD000469,MI00067,1
OI001104,ORD000470,MI00082,2
OI001105,ORD000470,MI00081,1
OI001106,ORD000470,MI00082,1
OI001107,ORD000471,MI00057,1
OI001108,ORD000471,MI00059,1
OI001109,ORD000472,MI00074,1
OI001110,ORD000472,MI00076,2
OI001111,ORD000472,MI00073,1
OI001112,ORD000473,MI00184,3
OI001113,ORD000473,MI00188,1
OI001114,ORD000473,MI00185,2
OI001115,ORD000474,MI00028,1
OI001116,ORD000474,MI00029,1
OI001117,ORD000474,MI00027,1
OI001118,ORD000475,MI00234,1
OI001119,ORD000476,MI00120,1
OI001120,ORD000477,MI00257,1
OI001121,ORD000477,MI00251,1
OI001122,ORD000478,MI00017,2
OI001123,ORD000478,MI00015,1
OI001124,ORD000478,MI00016,1
OI001125,ORD000479,MI00130,1
OI001126,ORD000479,MI00132,3
OI001127,ORD000480,MI00261,1
OI001128,ORD000481,MI00150,1
OI001129,ORD000481,MI00150,1
OI001130,ORD000481,MI00153,2
OI001131,ORD000482,MI00257,1
OI001132,ORD000482,MI00256,1
OI001133,ORD000482,MI00252,2
OI001134,ORD000483,MI00147,2
OI001135,ORD000483,MI00147,1
OI001136,ORD000484,MI00116,2
OI001137,ORD000485,MI00116,1
OI001138,ORD000486,MI00142,1
OI001139,ORD000486,MI00145,1
OI001140,ORD000487,MI00225,1
OI001141,ORD000487,MI00225,2
OI001142,ORD000487,MI00227,1
OI001143,ORD000488,MI00242,2
OI001144,ORD000488,MI00237,1
OI001145,ORD000488,MI00243,1
OI001146,ORD000489,MI00172,1
OI001147,ORD000489,MI00173,1
OI001148,ORD000490,MI00140,1
OI001149,ORD000490,MI00142,1
OI001150,ORD000491,MI00103,1
OI001151,ORD000492,MI00083,1
OI001152,ORD000492,MI00085,1
OI001153,ORD000492,MI00083,1
OI001154,ORD000492,MI00088,1
OI001155,ORD000493,MI00170,2
OI001156,ORD000493,MI00166,1
OI001157,ORD000494,MI00018,1
OI001158,ORD000494,MI00017,2
OI001159,ORD000495,MI00202,2
OI001160,ORD000495,MI00200,1
OI001161,ORD000496,MI00049,1
OI001162,ORD000496,MI00055,2
OI001163,ORD000496,MI00052,2
OI001164,ORD000497,MI00183,2
OI001165,ORD000497,MI00181,2
OI001166,ORD000498,MI00181,1
OI001167,ORD000498,MI00180,2
OI001168,ORD000498,MI00182,1
OI001169,ORD000499,MI00235,1
OI001170,ORD000499,MI00234,2
OI001171,ORD000499,MI00236,2
OI001172,ORD000500,MI00119,2
OI001173,ORD000501,MI00038,1
OI001174,ORD000502,MI00030,3
OI001175,ORD000502,MI00031,2
OI001176,ORD000503,MI00066,3
OI001177,ORD000503,MI00068,1
OI001178,ORD000504,MI00234,1
OI001179,ORD000504,MI00234,1
OI001180,ORD000504,MI00236,1
OI001181,ORD000505,MI00100,1
OI001182,ORD000506,MI00283,3
OI001183,ORD000506,MI00283,1
OI001184,ORD000506,MI00281,2
OI001185,ORD000506,MI00282,1
OI001186,ORD000507,MI00283,1
OI001187,ORD000507,MI00282,3
OI001188,ORD000508,MI00065,1
OI001189,ORD000509,MI00095,2
OI001190,ORD000510,MI00262,1
OI001191,ORD000511,MI00274,1
OI001192,ORD000511,MI00276,1
OI001193,ORD000511,MI00274,1
OI001194,ORD000512,MI00195,1
OI001195,ORD000512,MI00196,2
OI001196,ORD000512,MI00198,2
OI001197,ORD000512,MI00196,2
OI001198,ORD000513,MI00017,1
OI001199,ORD000514,MI00018,2
OI001200,ORD000514,MI00017,1
OI001201,ORD000515,MI00125,1
OI001202,ORD000515,MI00122,1
OI001203,ORD000516,MI00017,1
OI001204,ORD000516,MI00017,1
OI001205,ORD000516,MI00016,3
OI001206,ORD000516,MI00018,1
OI001207,ORD000517,MI00206,1
OI001208,ORD000517,MI00206,1
OI001209,ORD000517,MI00208,1
OI001210,ORD000518,MI00159,1
OI001211,ORD000518,MI00158,1
OI001212,ORD000519,MI00208,1
OI001213,ORD000520,MI00224,1
OI001214,ORD000520,MI00228,1
OI001215,ORD000520,MI00227,1
OI001216,ORD000521,MI00222,1
OI001217,ORD000521,MI00219,2
OI001218,ORD000521,MI00221,1
OI001219,ORD000522,MI00037,2
OI001220,ORD000523,MI00274,2
OI001221,ORD000524,MI00013,2
OI001222,ORD000524,MI00011,1
OI001223,ORD000524,MI00010,1
OI001224,ORD000525,MI00209,1
OI001225,ORD000525,MI00207,2
OI001226,ORD000525,MI00206,2
OI001227,ORD000526,MI00144,1
OI001228,ORD000526,MI00140,2
OI001229,ORD000526,MI00144,1
OI001230,ORD000527,MI00283,2
OI001231,ORD000527,MI00282,2
OI001232,ORD000528,MI00181,1
OI001233,ORD000528,MI00182,1
OI001234,ORD000528,MI00183,2
OI001235,ORD000529,MI00282,2
OI001236,ORD000529,MI00282,2
OI001237,ORD000530,MI00121,1
OI001238,ORD000530,MI00118,3
OI001239,ORD000530,MI00121,2
OI001240,ORD000531,MI00101,1
OI001241,ORD000531,MI00104,1
OI001242,ORD000531,MI00104,1
OI001243,ORD000532,MI00129,1
OI001244,ORD000532,MI00126,2
OI001245,ORD000532,MI00132,1
OI001246,ORD000533,MI00135,2
OI001247,ORD000533,MI00137,3
OI001248,ORD000534,MI00167,2
OI001249,ORD000534,MI00167,2
OI001250,ORD000535,MI00173,1
OI001251,ORD000535,MI00176,1
OI001252,ORD000535,MI00176,1
OI001253,ORD000536,MI00274,1
OI001254,ORD000536,MI00279,1
OI001255,ORD000536,MI00274,1
OI001256,ORD000537,MI00282,2
OI001257,ORD000537,MI00283,1
OI001258,ORD000538,MI00184,2
OI001259,ORD000538,MI00184,2
OI001260,ORD000538,MI00187,3
OI001261,ORD000539,MI00138,1
OI001262,ORD000539,MI00134,1
OI001263,ORD000539,MI00138,1
OI001264,ORD000539,MI00139,2
OI001265,ORD000540,MI00169,1
OI001266,ORD000540,MI00168,1
OI001267,ORD000540,MI00166,1
OI001268,ORD000541,MI00256,1
OI001269,ORD000542,MI00189,1
OI001270,ORD000542,MI00190,1
OI001271,ORD000542,MI00189,1
OI001272,ORD000543,MI00159,1
OI001273,ORD000543,MI00155,2
OI001274,ORD000544,MI00280,2
OI001275,ORD000544,MI00275,1
OI001276,ORD000544,MI00279,1
OI001277,ORD000545,MI00186,1
OI001278,ORD000545,MI00187,1
OI001279,ORD000546,MI00233,2
OI001280,ORD000546,MI00233,2
OI001281,ORD000546,MI00236,1
OI001282,ORD000547,MI00075,1
OI001283,ORD000548,MI00226,2
OI001284,ORD000548,MI00225,1
OI001285,ORD000548,MI00228,1
OI001286,ORD000549,MI00069,1
OI001287,ORD000549,MI00070,1
OI001288,ORD000550,MI00239,1
OI001289,ORD000550,MI00238,1
OI001290,ORD000551,MI00192,1
OI001291,ORD000551,MI00192,1
OI001292,ORD000551,MI00194,1
OI001293,ORD000552,MI00149,2
OI001294,ORD000552,MI00147,1
OI001295,ORD000553,MI00275,1
OI001296,ORD000553,MI00274,1
OI001297,ORD000554,MI00215,1
OI001298,ORD000554,MI00211,1
OI001299,ORD000555,MI00024,1
OI001300,ORD000556,MI00193,2
OI001301,ORD000556,MI00189,1
OI001302,ORD000557,MI00032,2
OI001303,ORD000557,MI00035,1
OI001304,ORD000557,MI00033,2
OI001305,ORD000558,MI00273,1
OI001306,ORD000559,MI00206,2
OI001307,ORD000559,MI00209,1
OI001308,ORD000559,MI00208,2
OI001309,ORD000559,MI00205,2
OI001310,ORD000560,MI00207,1
OI001311,ORD000560,MI00210,1
OI001312,ORD000560,MI00207,1
OI001313,ORD000561,MI00027,1
OI001314,ORD000561,MI00027,1
OI001315,ORD000561,MI00027,1
OI001316,ORD000562,MI00230,2
OI001317,ORD000562,MI00230,1
OI001318,ORD000563,MI00146,1
OI001319,ORD000563,MI00149,1
OI001320,ORD000564,MI00284,2
OI001321,ORD000564,MI00283,1
OI001322,ORD000564,MI00282,1
OI001323,ORD000564,MI00284,1
OI001324,ORD000565,MI00175,1
OI001325,ORD000565,MI00172,1
OI001326,ORD000566,MI00013,2
OI001327,ORD000566,MI00012,2
OI001328,ORD000566,MI00014,1
OI001329,ORD000567,MI00219,3
OI001330,ORD000567,MI00220,1
OI001331,ORD000567,MI00218,2
OI001332,ORD000568,MI00096,1
OI001333,ORD000568,MI00099,1
OI001334,ORD000569,MI00229,2
OI001335,ORD000569,MI00231,1
OI001336,ORD000570,MI00229,1
OI001337,ORD000570,MI00230,1
OI001338,ORD000570,MI00229,2
OI001339,ORD000571,MI00175,1
OI001340,ORD000572,MI00156,2
OI001341,ORD000573,MI00127,1
OI001342,ORD000573,MI00126,2
OI001343,ORD000573,MI00131,1
OI001344,ORD000574,MI00097,1
OI001345,ORD000574,MI00096,1
OI001346,ORD000575,MI00246,1
OI001347,ORD000575,MI00249,1
OI001348,ORD000576,MI00282,1
OI001349,ORD000576,MI00281,2
OI001350,ORD000576,MI00282,1
OI001351,ORD000577,MI00261,2
OI001352,ORD000577,MI00259,1
OI001353,ORD000578,MI00232,1
OI001354,ORD000578,MI00229,1
OI001355,ORD000579,MI00174,1
OI001356,ORD000579,MI00174,1
OI001357,ORD000579,MI00172,1
OI001358,ORD000580,MI00240,2
OI001359,ORD000580,MI00243,1
OI001360,ORD000580,MI00238,1
OI001361,ORD000581,MI00279,1
OI001362,ORD000581,MI00277,1
OI001363,ORD000581,MI00280,1
OI001364,ORD000582,MI00095,1
OI001365,ORD000583,MI00260,2
OI001366,ORD000583,MI00261,1
OI001367,ORD000584,MI00082,1
OI001368,ORD000584,MI00081,1
OI001369,ORD000585,MI00182,1
OI001370,ORD000585,MI00180,1
OI001371,ORD000585,MI00178,1
OI001372,ORD000585,MI00182,1
OI001373,ORD000586,MI00102,1
OI001374,ORD000586,MI00100,2
OI001375,ORD000587,MI00098,1
OI001376,ORD000588,MI00042,1
OI001377,ORD000588,MI00042,3
OI001378,ORD000588,MI00042,1
OI001379,ORD000589,MI00097,1
OI001380,ORD000589,MI00097,2
OI001381,ORD000589,MI00099,2
OI001382,ORD000590,MI00125,2
OI001383,ORD000590,MI00122,1
OI001384,ORD000590,MI00122,2
OI001385,ORD000590,MI00125,2
OI001386,ORD000591,MI00142,1
OI001387,ORD000591,MI00144,1
OI001388,ORD000592,MI00096,1
OI001389,ORD000592,MI00096,1
OI001390,ORD000593,MI00116,1
OI001391,ORD000593,MI00117,1
OI001392,ORD000593,MI00114,3
OI001393,ORD000594,MI00251,1
OI001394,ORD000594,MI00253,2
OI001395,ORD000595,MI00064,2
OI001396,ORD000595,MI00061,2
OI001397,ORD000595,MI00065,1
OI001398,ORD000596,MI00160,1
OI001399,ORD000596,MI00161,3
OI001400,ORD000597,MI00284,1
OI001401,ORD000597,MI00283,2
OI001402,ORD000597,MI00283,1
OI001403,ORD000598,MI00277,2
OI001404,ORD000598,MI00275,1
OI001405,ORD000599,MI00176,2
OI001406,ORD000599,MI00175,1
OI001407,ORD000600,MI00079,1
OI001408,ORD000600,MI00082,1
OI001409,ORD000600,MI00081,1
OI001410,ORD000601,MI00063,1
OI001411,ORD000601,MI00060,1
OI001412,ORD000602,MI00176,2
OI001413,ORD000602,MI00172,2
OI001414,ORD000602,MI00175,2
OI001415,ORD000603,MI00029,1
OI001416,ORD000603,MI00027,1
OI001417,ORD000603,MI00027,3
OI001418,ORD000603,MI00031,1
OI001419,ORD000604,MI00123,1
OI001420,ORD000604,MI00124,2
OI001421,ORD000605,MI00197,1
OI001422,ORD000605,MI00195,1
OI001423,ORD000605,MI00198,1
OI001424,ORD000605,MI00198,1
OI001425,ORD000606,MI00281,1
OI001426,ORD000606,MI00281,2
OI001427,ORD000606,MI00281,2
OI001428,ORD000607,MI00126,2
OI001429,ORD000607,MI00126,2
OI001430,ORD000607,MI00126,1
OI001431,ORD000608,MI00129,1
OI001432,ORD000608,MI00132,1
OI001433,ORD000609,MI00272,1
OI001434,ORD000609,MI00273,1
OI001435,ORD000610,MI00192,2
OI001436,ORD000610,MI00189,1
OI001437,ORD000610,MI00193,1
OI001438,ORD000611,MI00250,2
OI001439,ORD000611,MI00247,2
OI001440,ORD000612,MI00130,1
OI001441,ORD000612,MI00132,1
OI001442,ORD000612,MI00131,2
OI001443,ORD000612,MI00127,1
OI001444,ORD000613,MI00007,3
OI001445,ORD000614,MI00221,3
OI001446,ORD000614,MI00218,1
OI001447,ORD000615,MI00197,1
OI001448,ORD000615,MI00198,2
OI001449,ORD000616,MI00230,1
OI001450,ORD000616,MI00230,1
OI001451,ORD000617,MI00163,2
OI001452,ORD000617,MI00163,1
OI001453,ORD000618,MI00058,2
OI001454,ORD000619,MI00227,2
OI001455,ORD000619,MI00225,1
OI001456,ORD000619,MI00226,1
OI001457,ORD000620,MI00090,1
OI001458,ORD000620,MI00091,1
OI001459,ORD000620,MI00095,2
OI001460,ORD000620,MI00095,1
OI001461,ORD000621,MI00121,1
OI001462,ORD000621,MI00121,2
OI001463,ORD000622,MI00234,1
OI001464,ORD000622,MI00236,1
OI001465,ORD000623,MI00151,1
OI001466,ORD000623,MI00152,1
OI001467,ORD000624,MI00201,1
OI001468,ORD000625,MI00080,1
OI001469,ORD000625,MI00079,3
OI001470,ORD000626,MI00270,1
OI001471,ORD000626,MI00271,2
OI001472,ORD000627,MI00043,1
OI001473,ORD000627,MI00044,1
OI001474,ORD000628,MI00222,1
OI001475,ORD000628,MI00219,2
OI001476,ORD000628,MI00221,1
OI001477,ORD000628,MI00219,1
OI001478,ORD000629,MI00174,3
OI001479,ORD000629,MI00173,1
OI001480,ORD000630,MI00089,1
OI001481,ORD000630,MI00088,1
OI001482,ORD000631,MI00224,1
OI001483,ORD000631,MI00224,1
OI001484,ORD000631,MI00226,1
OI001485,ORD000632,MI00216,2
OI001486,ORD000632,MI00215,1
OI001487,ORD000633,MI00231,1
OI001488,ORD000633,MI00232,1
OI001489,ORD000633,MI00230,1
OI001490,ORD000634,MI00162,1
OI001491,ORD000634,MI00165,2
OI001492,ORD000634,MI00164,2
OI001493,ORD000635,MI00208,1
OI001494,ORD000635,MI00210,2
OI001495,ORD000636,MI00175,1
OI001496,ORD000637,MI00276,1
OI001497,ORD000637,MI00279,1
OI001498,ORD000638,MI00227,1
OI001499,ORD000638,MI00223,1
